Applicant_ID,Applicant_Income,Coapplicant_Income,Employment_Status,Age,Marital_Status,Dependents,Credit_Score,Existing_Loans,DTI_Ratio,Savings,Collateral_Value,Loan_Amount,Loan_Term,Loan_Purpose,Property_Area,Education_Level,Gender,Employer_Category,Loan_Approved
1166,29000.0,5500.0,Self-employed,46.0,Married,0.0,643.0,1.0,0.452,70000.0,375000.0,575000.0,48.0,Personal,Semiurban,Graduate,Male,Government,No
1167,347500.0,90000.0,Salaried,57.0,Single,3.0,687.0,0.0,0.066,2875000.0,470000.0,895000.0,36.0,Personal,Semiurban,Graduate,Male,Private,Yes
1168,212500.0,59500.0,Contract,63.0,Single,4.0,577.0,2.0,0.116,1620000.0,45000.0,130000.0,60.0,Education,Semiurban,Graduate,Male,Public,No
1169,40500.0,3500.0,Contract,33.0,Single,1.0,744.0,1.0,0.98,140000.0,5105000.0,4105000.0,240.0,Home,Semiurban,Not Graduate,Male,Government,No
1170,42000.0,9500.0,Unemployed,25.0,Single,1.0,627.0,0.0,0.668,0.0,1310000.0,1620000.0,60.0,Education,Rural,Graduate,Female,Private,No
1171,23000.0,0.0,Salaried,36.0,Single,2.0,659.0,0.0,1.035,385000.0,960000.0,1285000.0,72.0,Car,Urban,Not Graduate,Male,Private,No
1172,15000.0,6500.0,Self-employed,59.0,Single,0.0,676.0,0.0,0.237,140000.0,215000.0,385000.0,120.0,Education,Semiurban,Not Graduate,Male,Government,No
1173,50500.0,23000.0,Self-employed,44.0,Married,1.0,693.0,2.0,0.384,130000.0,70000.0,1855000.0,180.0,Education,Rural,Graduate,Female,Private,No
1174,26000.0,10500.0,Salaried,23.0,Single,0.0,668.0,1.0,0.7,380000.0,2270000.0,1815000.0,120.0,Business,Urban,Graduate,Female,Private,No
1175,51500.0,16500.0,Salaried,26.0,Single,1.0,686.0,3.0,0.949,260000.0,5850000.0,5785000.0,240.0,Home,Semiurban,Graduate,Female,Private,No
1176,16500.0,12500.0,Salaried,36.0,Single,4.0,686.0,4.0,0.911,170000.0,1030000.0,830000.0,48.0,Car,Urban,Graduate,Male,Private,No
1177,31000.0,1500.0,Salaried,36.0,Married,2.0,661.0,0.0,0.855,605000.0,2390000.0,2585000.0,180.0,Business,Urban,Graduate,Female,Private,No
1178,61500.0,13500.0,Unemployed,27.0,Married,4.0,640.0,1.0,0.864,180000.0,1805000.0,1850000.0,36.0,Car,Semiurban,Graduate,Male,Other,No
1179,72500.0,10000.0,Contract,43.0,Married,2.0,760.0,0.0,0.324,235000.0,3415000.0,2945000.0,300.0,Home,Urban,Not Graduate,Female,Private,Yes
1180,75000.0,35500.0,Salaried,42.0,Married,2.0,553.0,1.0,0.294,115000.0,1095000.0,1085000.0,48.0,Car,Semiurban,Graduate,Male,Other,No
1181,20500.0,500.0,Salaried,29.0,Single,2.0,677.0,1.0,1.5,265000.0,1010000.0,2720000.0,84.0,Education,Semiurban,Graduate,Male,Private,No
1182,104500.0,24000.0,Salaried,31.0,Single,2.0,660.0,3.0,0.5,1080000.0,3625000.0,3125000.0,120.0,Home,Rural,Graduate,Female,Government,Yes
1183,30000.0,0.0,Salaried,50.0,Married,1.0,717.0,1.0,0.366,180000.0,355000.0,435000.0,60.0,Car,Rural,Graduate,Female,Private,Yes
1184,88500.0,7500.0,Salaried,63.0,Single,1.0,595.0,2.0,0.464,870000.0,650000.0,1715000.0,60.0,Education,Urban,Graduate,Male,Public,No
1185,54500.0,5000.0,Self-employed,65.0,Married,1.0,658.0,3.0,0.653,25000.0,1625000.0,1820000.0,72.0,Personal,Urban,Graduate,Male,Private,Yes
1186,19500.0,9000.0,Self-employed,46.0,Married,0.0,683.0,3.0,1.5,290000.0,10945000.0,10465000.0,180.0,Home,Rural,Graduate,Female,Other,No
1187,43500.0,3000.0,Contract,22.0,Married,1.0,760.0,1.0,0.692,245000.0,860000.0,950000.0,36.0,Personal,Urban,Graduate,Male,Private,No
1188,72500.0,0.0,Contract,61.0,Married,0.0,712.0,1.0,0.14,600000.0,235000.0,195000.0,36.0,Car,Urban,Graduate,Male,Private,Yes
1189,87000.0,6500.0,Salaried,63.0,Single,2.0,613.0,5.0,0.251,535000.0,205000.0,280000.0,84.0,Personal,Urban,Not Graduate,Male,Public,No
1190,49500.0,3000.0,Self-employed,33.0,Single,0.0,658.0,1.0,0.31,495000.0,440000.0,615000.0,60.0,Car,Semiurban,Graduate,Male,Other,Yes
1191,173500.0,0.0,Salaried,39.0,Single,1.0,748.0,3.0,0.195,1650000.0,320000.0,520000.0,60.0,Personal,Urban,Not Graduate,Male,Public,Yes
1192,117000.0,18000.0,Salaried,22.0,Married,1.0,612.0,3.0,1.088,855000.0,11780000.0,8950000.0,120.0,Business,Urban,Graduate,Female,Private,No
1193,45500.0,6500.0,Salaried,57.0,Single,0.0,685.0,2.0,0.167,255000.0,170000.0,420000.0,180.0,Education,Semiurban,Not Graduate,Male,Public,Yes
1194,96500.0,18500.0,Salaried,55.0,Married,4.0,689.0,1.0,1.146,215000.0,1870000.0,6010000.0,60.0,Education,Semiurban,Graduate,Female,Private,No
1195,234500.0,102500.0,Salaried,21.0,Married,1.0,665.0,0.0,0.02,1360000.0,125000.0,355000.0,72.0,Personal,Urban,Graduate,Female,Other,Yes
1196,239500.0,71000.0,Salaried,52.0,Single,1.0,850.0,2.0,0.13,1955000.0,2230000.0,1825000.0,360.0,Home,Semiurban,Graduate,Male,Other,Yes
1197,22000.0,4500.0,Salaried,39.0,Single,0.0,663.0,2.0,1.5,310000.0,1160000.0,1560000.0,36.0,Car,Semiurban,Not Graduate,Female,Private,No
1198,27500.0,7500.0,Contract,45.0,Single,3.0,719.0,3.0,1.5,200000.0,7970000.0,7680000.0,180.0,Home,Semiurban,Graduate,Male,Private,No
1199,167500.0,24000.0,Salaried,30.0,Married,2.0,640.0,3.0,0.325,535000.0,635000.0,895000.0,48.0,Personal,Urban,Graduate,Female,Government,Yes
1200,25000.0,4000.0,Salaried,57.0,Single,1.0,724.0,4.0,0.882,45000.0,2315000.0,1820000.0,180.0,Home,Urban,Not Graduate,Male,Other,No
